incident_day_of_week,incident_hour,zipcode,crime,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
Friday,13,94115.0,28,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,13,94116.0,23,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,13,94117.0,64,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,13,94118.0,30,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,13,94122.0,49,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,13,94123.0,33,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,13,94124.0,33,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,13,94127.0,22,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,13,94129.0,8,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,13,94130.0,1,2880.0,3196.0,786.0,656.0,,37500.0
Friday,13,94131.0,14,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,13,94132.0,16,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,13,94134.0,50,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,13,94158.0,29,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,14,94102.0,96,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,14,94103.0,182,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,14,94104.0,54,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,14,94105.0,53,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,14,94107.0,4,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,14,94108.0,73,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,14,94109.0,50,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,14,94110.0,115,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,14,94111.0,58,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,14,94112.0,35,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,14,94114.0,28,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,14,94115.0,29,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,14,94116.0,20,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,14,94117.0,58,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,14,94118.0,32,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,14,94122.0,42,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,14,94123.0,17,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,14,94124.0,51,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,14,94127.0,9,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,14,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,14,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Friday,14,94131.0,16,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,14,94132.0,27,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,14,94134.0,42,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,14,94158.0,48,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,15,94102.0,134,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,15,94103.0,217,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,15,94104.0,55,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,15,94105.0,35,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,15,94107.0,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,15,94108.0,69,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,15,94109.0,67,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,15,94110.0,85,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,15,94111.0,62,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,15,94112.0,38,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,15,94114.0,39,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,15,94115.0,31,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,15,94116.0,30,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,15,94117.0,45,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,15,94118.0,33,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,15,94122.0,47,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,15,94123.0,35,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,15,94124.0,70,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,15,94127.0,20,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,15,94129.0,3,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,15,94130.0,4,2880.0,3196.0,786.0,656.0,,37500.0
Friday,15,94131.0,19,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,15,94132.0,33,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,15,94134.0,48,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,15,94158.0,37,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,16,94102.0,114,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,16,94103.0,184,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,16,94104.0,42,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,16,94105.0,36,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,16,94107.0,11,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,16,94108.0,79,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,16,94109.0,35,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,16,94110.0,107,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,16,94111.0,59,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,16,94112.0,44,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,16,94114.0,40,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,16,94115.0,36,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,16,94116.0,34,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,16,94117.0,69,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,16,94118.0,38,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,16,94122.0,54,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,16,94123.0,22,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,16,94124.0,54,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,16,94127.0,26,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,16,94129.0,5,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,16,94130.0,9,2880.0,3196.0,786.0,656.0,,37500.0
Friday,16,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,16,94132.0,27,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,16,94134.0,42,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,16,94158.0,49,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,17,94102.0,143,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,17,94103.0,179,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,17,94104.0,86,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,17,94105.0,43,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,17,94107.0,9,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,17,94108.0,74,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,17,94109.0,70,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,17,94110.0,127,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,17,94111.0,73,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,17,94112.0,37,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,17,94114.0,34,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,17,94115.0,28,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,17,94116.0,21,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,17,94117.0,50,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,17,94118.0,55,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,17,94122.0,71,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,17,94123.0,28,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,17,94124.0,57,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,17,94127.0,25,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,17,94130.0,7,2880.0,3196.0,786.0,656.0,,37500.0
Friday,17,94131.0,10,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,17,94132.0,24,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,17,94134.0,42,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,17,94158.0,51,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,18,94102.0,151,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,18,94103.0,174,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,18,94104.0,78,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,18,94105.0,50,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,18,94107.0,14,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,18,94108.0,77,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,18,94109.0,61,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,18,94110.0,118,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,18,94111.0,82,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,18,94112.0,52,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,18,94114.0,46,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,18,94115.0,52,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,18,94116.0,34,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,18,94117.0,58,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,18,94118.0,60,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,18,94122.0,46,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,18,94123.0,43,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,18,94124.0,42,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,18,94127.0,13,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,18,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,18,94130.0,9,2880.0,3196.0,786.0,656.0,,37500.0
Friday,18,94131.0,15,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,18,94132.0,17,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,18,94134.0,39,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,18,94158.0,57,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,19,94102.0,151,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,19,94103.0,172,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,19,94104.0,63,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,19,94105.0,52,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,19,94107.0,4,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,19,94108.0,72,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,19,94109.0,64,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,19,94110.0,132,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,19,94111.0,65,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,19,94112.0,44,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,19,94114.0,38,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,19,94115.0,31,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,19,94116.0,28,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,19,94117.0,61,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,19,94118.0,53,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,19,94122.0,48,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,19,94123.0,44,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,19,94124.0,47,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,19,94127.0,17,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,19,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Friday,19,94131.0,13,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,19,94132.0,14,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,19,94134.0,62,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,19,94158.0,57,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,20,94102.0,119,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,20,94103.0,160,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,20,94104.0,69,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,20,94105.0,39,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,20,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,20,94108.0,61,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,20,94109.0,78,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,20,94110.0,125,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,20,94111.0,69,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,20,94112.0,44,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,20,94114.0,34,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,20,94115.0,37,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,20,94116.0,37,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,20,94117.0,37,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,20,94118.0,66,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,20,94122.0,44,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,20,94123.0,29,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,20,94124.0,41,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,20,94127.0,18,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,20,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Friday,20,94131.0,18,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,20,94132.0,15,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,20,94134.0,32,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,20,94158.0,47,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,21,94102.0,135,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,21,94103.0,143,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,21,94104.0,62,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,21,94105.0,34,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,21,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,21,94108.0,63,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,21,94109.0,52,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,21,94110.0,100,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,21,94111.0,65,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,21,94112.0,30,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,21,94114.0,36,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,21,94115.0,19,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,21,94116.0,13,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,21,94117.0,38,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,21,94118.0,47,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,21,94122.0,33,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,21,94123.0,20,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,21,94124.0,39,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,21,94127.0,5,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,21,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,21,94130.0,3,2880.0,3196.0,786.0,656.0,,37500.0
Friday,21,94131.0,16,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,21,94132.0,31,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,21,94134.0,33,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,21,94158.0,53,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,22,94102.0,92,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,22,94103.0,126,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,22,94104.0,39,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,22,94105.0,74,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,22,94107.0,7,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,22,94108.0,44,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,22,94109.0,60,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,22,94110.0,134,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,22,94111.0,46,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,22,94112.0,49,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,22,94114.0,49,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,22,94115.0,19,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,22,94116.0,20,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,22,94117.0,43,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,22,94118.0,40,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,22,94122.0,27,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,22,94123.0,27,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,22,94124.0,42,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,22,94127.0,8,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,22,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,22,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Friday,22,94131.0,8,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,22,94132.0,19,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,22,94134.0,28,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,22,94158.0,32,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Friday,23,94102.0,84,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Friday,23,94103.0,122,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Friday,23,94104.0,39,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Friday,23,94105.0,49,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Friday,23,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Friday,23,94108.0,72,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Friday,23,94109.0,69,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Friday,23,94110.0,131,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Friday,23,94111.0,23,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Friday,23,94112.0,27,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Friday,23,94114.0,38,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Friday,23,94115.0,19,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Friday,23,94116.0,13,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Friday,23,94117.0,35,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Friday,23,94118.0,28,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Friday,23,94122.0,23,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Friday,23,94123.0,25,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Friday,23,94124.0,24,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Friday,23,94127.0,7,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Friday,23,94129.0,2,3183.0,1381.0,1132.0,1086.0,,143320.0
Friday,23,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Friday,23,94131.0,15,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Friday,23,94132.0,11,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Friday,23,94134.0,19,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Friday,23,94158.0,34,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,0,94102.0,88,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,0,94103.0,158,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,0,94104.0,38,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,0,94105.0,39,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,0,94107.0,6,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,0,94108.0,91,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,0,94109.0,71,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,0,94110.0,124,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,0,94111.0,15,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,0,94112.0,36,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,0,94114.0,34,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,0,94115.0,33,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,0,94116.0,28,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,0,94117.0,50,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,0,94118.0,33,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,0,94122.0,36,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,0,94123.0,18,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,0,94124.0,46,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,0,94127.0,14,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,0,94129.0,1,3183.0,1381.0,1132.0,1086.0,,143320.0
Monday,0,94130.0,2,2880.0,3196.0,786.0,656.0,,37500.0
Monday,0,94131.0,21,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,0,94132.0,15,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,0,94134.0,38,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,0,94158.0,65,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,1,94102.0,40,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,1,94103.0,58,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,1,94104.0,18,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,1,94105.0,17,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,1,94107.0,5,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,1,94108.0,33,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,1,94109.0,34,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,1,94110.0,69,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,1,94111.0,11,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,1,94112.0,16,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,1,94114.0,19,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,1,94115.0,10,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,1,94116.0,8,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,1,94117.0,27,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,1,94118.0,12,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,1,94122.0,32,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,1,94123.0,11,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
Monday,1,94124.0,20,33996.0,6901.0,10812.0,9717.0,470400.0,50146.0
Monday,1,94127.0,10,19289.0,10895.0,7801.0,7511.0,916900.0,131351.0
Monday,1,94131.0,3,26881.0,12926.0,13427.0,12618.0,859700.0,96889.0
Monday,1,94132.0,6,28129.0,9045.0,10769.0,9993.0,733100.0,69223.0
Monday,1,94134.0,18,40798.0,17001.0,11867.0,11244.0,547800.0,56716.0
Monday,1,94158.0,11,4792.0,7288.0,2482.0,2271.0,643900.0,82195.0
Monday,2,94102.0,46,31176.0,46472.0,18758.0,16844.0,574100.0,22517.0
Monday,2,94103.0,32,27170.0,20036.0,14778.0,13098.0,628000.0,43364.0
Monday,2,94104.0,13,406.0,5232.0,368.0,207.0,1000001.0,48750.0
Monday,2,94105.0,14,5846.0,15826.0,4601.0,3586.0,740900.0,163949.0
Monday,2,94107.0,8,26599.0,14845.0,15141.0,13736.0,719700.0,114439.0
Monday,2,94108.0,38,13768.0,50983.0,8843.0,7628.0,856900.0,35427.0
Monday,2,94109.0,31,55984.0,47129.0,37182.0,33342.0,723200.0,60722.0
Monday,2,94110.0,59,69333.0,29816.0,28913.0,27128.0,768200.0,82111.0
Monday,2,94111.0,13,3713.0,10791.0,2811.0,2365.0,882000.0,89722.0
Monday,2,94112.0,10,79407.0,23606.0,23081.0,21975.0,602400.0,71625.0
Monday,2,94114.0,18,31124.0,21837.0,17634.0,16281.0,1000001.0,114689.0
Monday,2,94115.0,11,33021.0,29596.0,18884.0,17289.0,965800.0,76952.0
Monday,2,94116.0,9,43698.0,16901.0,16283.0,15445.0,734400.0,83407.0
Monday,2,94117.0,25,39169.0,23211.0,19255.0,17939.0,911500.0,94479.0
Monday,2,94118.0,13,38319.0,19663.0,18633.0,17171.0,1000001.0,82857.0
Monday,2,94122.0,13,56023.0,23699.0,23633.0,22162.0,774500.0,81768.0
Monday,2,94123.0,7,23088.0,22622.0,15083.0,13717.0,1000001.0,112650.0
